vowel,speaker,n_retained_tokens,n_fit_tokens,bandwidth,mean_self_log_density,median_self_log_density,peak_log_density_grid,peak_x_standardized,peak_y_standardized,peak_z_standardized,peak_x_original,peak_y_original,peak_z_original,hdr_50_volume,hdr_50_actual_mass,hdr_50_mass_per_volume,hdr_80_volume,hdr_80_actual_mass,hdr_80_mass_per_volume,hdr_95_volume,hdr_95_actual_mass,hdr_95_mass_per_volume,dominant_grid_volume,own_mass_in_dominant_region,equal_prior_posterior_at_own_peak
o,1d46eb6e-Audio_SP18,1189,1000,0.2,-1.9395138760591741,-1.6084991883344326,-0.6129697571239017,-0.19995573572900405,-1.1637070834930436,0.18449904630671998,489.9129407506625,1028.9995016414578,2709.991983781303,1.9160700756212232,0.500178873538971,0.26095079003720223,5.669880318111859,0.8000991940498352,0.14109645267898885,14.165662728885207,0.950014591217041,0.06706357606996069,1.8497909220619986,0.009793098,0.04738146
o,919b9bc1-Audio_SP14,561,561,0.2,-1.6680702972567127,-1.3629225386937085,-0.10831818945074659,-0.19995573572900405,-1.1637070834930436,0.18449904630671998,489.9129407506625,1028.9995016414578,2709.991983781303,1.4460906231103572,0.5005258917808533,0.3457597967992929,5.778337114845136,0.800040602684021,0.13844813552755839,15.60572797439927,0.9500365257263184,0.06087508391524231,1.3135323159919077,0.061196726,0.078483045
o,63239054-Audio_SP15,819,819,0.2,-1.8592408096316344,-1.6337706371221348,-0.47644734196323496,-0.015070340371866386,-1.0279031154625948,-0.05547772298431042,516.1499518484483,1095.6981667413115,2597.224576403604,1.8618416772545847,0.500026285648346,0.26855129848488773,5.820514758019187,0.8001739382743835,0.13744488816866304,14.701921334955298,0.9500161409378052,0.06461740464773671,0.6326646476107812,0.0012783372,0.05066153
o,1c403477-Audio_SP13,935,935,0.2,-1.9574368039011403,-1.673360977941388,-0.6939875418234007,-0.19995573572900405,-0.8920991474321462,-0.7754080308574021,489.9129407506625,1162.396831841165,2258.9223542705045,2.0426030051433797,0.5005837082862854,0.24478569684905693,5.916920799559878,0.8000739812850952,0.135205460255528,14.870631907651505,0.9500200748443604,0.0638843060536781,1.1026441001216474,0.0028032106,0.05951747
o,3361ee02-Audio_SP10,503,503,0.2,-1.879977220321559,-1.5778986543302551,-0.739004475953326,-0.19995573572900405,-1.1637070834930436,-0.7754080308574021,489.9129407506625,1028.9995016414578,2258.9223542705045,2.0064507395656204,0.500403881072998,0.24919624994543638,6.025377596293155,0.8000831007957458,0.1327717619709285,14.159637351288914,0.9500144124031067,0.06709211376190535,1.1930247640660447,0.03755558,0.053811852
o,dbeec025-Audio_SP13,595,595,0.2,-1.9511002105258595,-1.735344960269103,-0.7804989254782102,0.3547004503424094,-1.0279031154625948,0.18449904630671998,568.62397404402,1095.6981667413115,2709.991983781303,2.217338955435881,0.5006039142608643,0.2254955196517128,6.2784434553374675,0.8001443147659302,0.12742011705463388,13.876444604263135,0.9500158429145813,0.0684613405733728,2.651166142368988,0.055281688,0.06844445
o,2e25304d-Audio_SP12,261,261,0.2,-1.921455094395085,-1.9182441231613065,-0.7932030299991858,0.7244712410566847,-1.0279031154625948,0.18449904630671998,621.0979962395917,1095.6981667413115,2709.991983781303,2.4643794368839003,0.500320315361023,0.20289083430765356,6.453179405629969,0.8000107407569885,0.1239698991325196,12.135110478934413,0.9500440955162048,0.07828523701116066,5.266180019160217,0.42558023,0.13932747
o,713a2f9b-Audio_SP16,871,871,0.2,-2.0170408180142054,-1.7884080954284585,-0.5488405628321406,-0.38484113108614193,-1.0279031154625948,-0.05547772298431042,463.67592965287656,1095.6981667413115,2597.224576403604,2.0486283827396727,0.5005420446395874,0.24406573891714795,6.597788467941005,0.8001371622085571,0.12125275065838219,16.503509236246952,0.9500081539154053,0.05756351491072565,1.9281208308138096,0.041213665,0.057507966
o,fcd45f4d-Audio_SP21,703,703,0.2,-1.951162586810229,-1.6926896954009027,-0.7212524128285362,-0.38484113108614193,-1.2995110515234922,-1.0153848001484325,463.67592965287656,962.3008365416042,2146.1549468928047,2.343871884958037,0.5002869367599487,0.21332223967051495,6.621889978326177,0.8001127243041992,0.12081143036481211,15.063443990732887,0.9500163197517395,0.06306658693619104,2.012476117161914,0.07684072,0.08149498
o,9a0c18cb-Audio_SP14,585,585,0.2,-2.0048984993333328,-1.824440829833665,-0.6946473023917306,-0.19995573572900405,-1.4353150195539408,-0.7754080308574021,489.9129407506625,895.6021714417507,2258.9223542705045,2.2052882002432947,0.5000466108322144,0.22672773560609372,6.74239753025204,0.8001202344894409,0.11865215546999866,15.569575708821512,0.9500452876091003,0.061016434729286986,1.090593344929061,0.029578904,0.07047712
o,7aee4437-Audio_SP12,302,302,0.2,-1.93074366242461,-1.7356836961203814,-0.9818093951356509,-0.015070340371866386,-1.0279031154625948,0.4244758155977504,516.1499518484483,1095.6981667413115,2822.759391159003,2.5788616112134704,0.5006887316703796,0.193883998205211,6.959311123718594,0.8001110553741455,0.11495390646833635,14.280144903214778,0.9500370025634766,0.06652593558669939,2.9343588893947663,0.22726399,0.04416474
o,30a90cb2-Audio_SP21,776,776,0.2,-1.936875119988383,-1.7338465760978647,-0.3180082037045311,-0.19995573572900405,-0.7562951794016977,-0.05547772298431042,489.9129407506625,1229.0954969410186,2597.224576403604,2.0908060259137247,0.5000186562538147,0.23914222257011616,7.18225009478144,0.8000441193580627,0.11138570635145008,16.17813884604712,0.9500100016593933,0.058721216886583834,2.6692422751578677,0.11779422,0.07237085
o,e90f8e4d-Audio_SP22,670,670,0.2,-2.1738555614494213,-1.984670003244922,-0.8058623646746887,-0.19995573572900405,-1.2995110515234922,0.18449904630671998,489.9129407506625,962.3008365416042,2709.991983781303,2.6210392543875223,0.5005002021789551,0.19076402582029955,8.092082111821707,0.8000600934028625,0.09886207146011057,18.437655444657054,0.9500327706336975,0.05152498932695346,3.0548664413206295,0.056774974,0.040280465
o,12c532f8-Audio_SP15,803,803,0.2,-2.20576000384201,-2.0570380464215496,-0.5062512730666655,-0.19995573572900405,-1.0279031154625948,-0.5354312615663717,489.9129407506625,1095.6981667413115,2371.6897616482042,2.4342525489024345,0.5002164244651794,0.20540185948472847,8.610264585102918,0.8001298308372498,0.09291235967174842,20.0705327732525,0.9500027894973755,0.04733307335349072,3.3802368315204596,0.009397946,0.056985017
o,5819ce7a-Audio_SP11,818,818,0.2,-2.306776219324306,-2.156963994098472,-0.861021040384737,-0.015070340371866386,-1.2995110515234922,-0.2954544922753408,516.1499518484483,962.3008365416042,2484.457169025904,3.0126887981465775,0.5000092387199402,0.1659647024636606,9.019990261650852,0.8000341653823853,0.0886918917641473,19.78734002622672,0.9500195384025574,0.04801049553607722,7.025590277277819,0.062097695,0.040647816
o,42d56bbf-Audio_SP23,2443,1000,0.2,-2.3225341113521516,-2.113247224220027,-0.6543370580459786,-0.7546119218004175,-1.4353150195539408,-0.5354312615663717,411.2019074573049,895.6021714417507,2371.6897616482042,2.608988499194936,0.5003840327262878,0.19164515296034712,9.230878477521113,0.8001062870025635,0.08666564097319093,20.865882615963194,0.9500208497047424,0.04552886726551475,7.272630758725838,0.26734695,0.13036424
o,7c3c98d2-Audio_SP13,769,769,0.2,-2.5770124347713175,-2.3957247437677793,-1.3777071410063715,0.539585845699547,-0.7562951794016977,0.4244758155977504,594.8609851418058,1229.0954969410186,2822.759391159003,4.085206010286759,0.5002666711807251,0.12239284842452847,10.411852486394572,0.8001406788825989,0.07683551039984288,20.727298931248452,0.9500123858451843,0.04583327538967372,10.429928619183451,0.2902195,0.07091313
o,51a17262-Audio_SP18,637,637,0.2,-2.3653121497988665,-2.312137522600871,-1.0642150982087064,-0.9394973171575551,-1.8427269236452866,-2.9351989544766766,384.96489635951906,695.50617614219,1244.015687871207,3.6875310889314106,0.5001546144485474,0.13559207717619332,10.502233150338968,0.8000836372375488,0.07617427537058434,21.094846964622334,0.9500260949134827,0.04503469504155315,4.3081449813496056,0.2717175,0.4640809
o,5a932187-audio_SP16,895,895,0.2,-2.420700505229275,-2.2326281729539277,-0.9204434148718813,0.16981505498527127,-0.21307930727990332,-0.05547772298431042,542.3869629462341,1495.8901573404328,2597.224576403604,3.392287586713046,0.5003452301025391,0.1473931638220787,10.761324386979574,0.8000893592834473,0.07434029225695885,23.13142459216942,0.950015127658844,0.041069671096764154,4.1996881846163285,0.20117876,0.11205683
o,514fc6b6-Audio_SP19,830,830,0.2,-2.5484604715375725,-2.3821152637138923,-1.4105482024750757,0.7244712410566847,-0.8920991474321462,1.3843828927618729,621.0979962395917,1162.396831841165,3273.829020669802,3.8080386408572737,0.5000030398368835,0.13130118865795934,11.237329217086733,0.8000878691673279,0.07119129328199919,24.209967181905895,0.9500081539154053,0.03924003667010393,7.670305680081186,0.29791105,0.26986605
o,a1a056ce-Audio_SP11,355,355,0.2,-2.4356036122323843,-2.3235275658150805,-1.3587810169917522,-0.015070340371866386,-1.2995110515234922,1.3843828927618729,516.1499518484483,962.3008365416042,3273.829020669802,4.452754043660641,0.5002097487449646,0.11229005579408703,11.430141300168115,0.80013108253479,0.06999038585710517,21.112923097411215,0.9500365257263184,0.04499613793963401,4.398525645294003,0.21063106,0.14820756
o,f061152e-Audio_SP12,583,583,0.2,-2.6261544647700616,-2.506907292652239,-1.5920125250077446,-0.38484113108614193,-1.5711189875843894,-2.695222185185646,463.67592965287656,828.9035063418971,1356.7830952489069,5.181824732812113,0.5002459287643433,0.09649110608352361,13.189551558285716,0.8000324368476868,0.06065407125213727,24.77635267595745,0.9500327706336975,0.038343012485524706,7.54377275055903,0.1847984,0.21584909
o,34ad326e-Audio_SP7,321,321,0.2,-2.597284692452593,-2.523056157504839,-1.561251884715644,0.3547004503424094,-1.0279031154625948,1.8643364313439337,568.62397404402,1095.6981667413115,3499.3638354252016,5.820514758019187,0.5000485777854919,0.0859030551054144,14.376550944755467,0.8000401854515076,0.055646170147078164,25.65003242741996,0.9500105381011963,0.03703699021387775,6.664067621500229,0.15584782,0.24746722
u,cafd9c21-Audio_SP27,206,206,0.3,-1.701863157037579,-1.3888611560544115,-0.6626485990220663,-0.7710321887165499,-1.575369225650771,-0.5108049345020538,408.8717140719649,826.8160474149189,2383.261911171188,2.052242011465426,0.500296950340271,0.2436359830890361,6.25445184446606,0.8001106977462769,0.12790889112174397,15.108410236788327,0.9500504732131958,0.06287888567433726,1.5733855421234932,0.019417461,0.056650054
u,7dec1dd7-Audio_SP13,129,129,0.3,-1.7570076822821379,-1.4363654181200598,-0.5943521766537746,-0.7710321887165499,-1.3823968706477945,0.24414350654019756,408.8717140719649,921.5923537816649,2738.0194931308215,2.189058145563121,0.5001784563064575,0.22840873414597138,7.163301878115035,0.8001191020011902,0.1116803414978392,17.864278080756183,0.9500175714492798,0.05317875123223491,4.143574346958765,0.12554434,0.07197152
u,c3533b36-Audio_SP16,108,108,0.3,-1.7789860910789448,-1.3527703468020496,-0.741416458332879,-0.7710321887165499,-1.575369225650771,-0.7624544148494712,408.8717140719649,826.8160474149189,2265.00938385131,2.1108774975072953,0.5006120204925537,0.23686831689211846,7.563977699401142,0.8001712560653687,0.10576445777508545,20.727644315800802,0.9500213861465454,0.045832511670214716,5.863548604186931,0.23208211,0.061343007
u,375a28cd-Audio_SP16,202,202,0.3,-1.8162740922784686,-1.4326238838406016,-0.5983027623651226,-0.7710321887165499,-1.575369225650771,-0.5108049345020538,408.8717140719649,826.8160474149189,2383.261911171188,2.1206500785142737,0.5000234842300415,0.23577675782809945,7.710566414505815,0.8000150322914124,0.10375372663867699,20.981731421982236,0.9500443339347839,0.045277483582918214,3.5083565815051805,0.074284166,0.06041508
u,fcd45f4d-Audio_SP21,123,123,0.3,-1.852184966346957,-1.6635170960990409,-0.7373983015147161,-0.7710321887165499,-1.7683415806537475,-0.2591554541546368,408.8717140719649,732.0397410481728,2501.514438491066,2.4333726707375765,0.501034677028656,0.20547613031605458,7.84738254860351,0.8002569079399109,0.10194481982305871,18.431087779160922,0.9500550031661987,0.051543349550649736,3.752671106679636,0.057610717,0.05878485
u,85c7895f-Audio_SP16,217,217,0.3,-1.9304669300317614,-1.6092020874852944,-0.7294636278591198,-1.1735157433201586,-1.3823968706477945,-0.0075059738072194016,351.75543688623696,921.5923537816649,2619.766965810944,2.4822355757724677,0.5009703636169434,0.20143132460117158,7.9060180346453794,0.8000579476356506,0.10118873957715221,19.554934594963417,0.9500463604927063,0.04858108808222159,2.2086033075770777,0.09523064,0.08104287
u,181d5ce9-Audio_SP21,72,72,0.3,-1.805486306464912,-1.693176786066629,-0.6822879768865828,-1.1735157433201586,-1.575369225650771,-0.0075059738072194016,351.75543688623696,826.8160474149189,2619.766965810944,2.5701888048352717,0.5006600022315979,0.19453823744751933,8.306693855931487,0.800025224685669,0.09630787096225428,17.864278080756183,0.9500280022621155,0.05317875123223491,1.9447436203886657,0.12540123,0.08114088
u,3361ee02-Audio_SP10,118,118,0.3,-2.012045367610718,-1.7421379006427973,-1.0129303601839574,-0.9722739660183541,-1.3823968706477945,-1.2657533755443051,380.31357547910096,921.5923537816649,2028.5043292115542,2.9610920451144005,0.5004293918609619,0.1688566219428963,8.375101922980333,0.8002436757087708,0.0955212255751647,18.2160909970074,0.9500305652618408,0.052151693805002904,2.277011374625925,0.13133563,0.10643734
u,501e6487-Audio_SP19,300,300,0.3,-2.1184239267693927,-1.8478308019862382,-1.1341308212843935,-0.9722739660183541,-1.3823968706477945,-1.0141038951968881,380.31357547910096,921.5923537816649,2146.7568565314323,2.9122291400795093,0.500943660736084,0.17168978674059593,8.384874503987312,0.8001633286476135,0.09540989547542673,20.75696205882174,0.9500119090080261,0.04576777648423983,11.082106861913301,0.30269417,0.06506471
u,7a414497-Audio_SP15,110,110,0.3,-2.0012510189676407,-1.7996275070238628,-1.0050318189509777,-0.7710321887165499,-1.575369225650771,-0.5108049345020538,408.8717140719649,826.8160474149189,2383.261911171188,2.7363226819539013,0.5006464719772339,0.18272698731677708,8.599871286140832,0.8001097440719604,0.09302464808854108,21.313999176219497,0.9500237107276917,0.044571644774197804,2.4724629947654893,0.018356493,0.040225845
u,0e6115f2-Audio_SP19,137,137,0.3,-1.9928983688554707,-1.858344930739273,-0.9277695187774738,-0.7710321887165499,-1.575369225650771,-0.2591554541546368,408.8717140719649,826.8160474149189,2501.514438491066,3.0001823691423133,0.5008094906806946,0.16665653566351005,8.609643867147811,0.80027836561203,0.09291905824962104,19.457208784893634,0.950046181678772,0.04882509153818453,3.7331259446656797,0.10262134,0.04164496
u,adad0062-Audio_SP17,207,207,0.3,-1.9449080524018136,-1.5845360197161074,-0.7086078417513049,-0.5697904114147452,-1.189424515644818,-0.7624544148494712,437.4298526648289,1016.3686601484109,2265.00938385131,2.355192022681751,0.5006418824195862,0.21229691472488624,8.707369677217594,0.8000218272209167,0.09187619564300352,23.268515377615138,0.9500187635421753,0.040827701492030834,9.068955174475787,0.16545656,0.077034436
u,0af9ac47-Audio_SP14,102,102,0.3,-1.9893246448001545,-1.8328663331515265,-0.9459680582700228,-0.5697904114147452,-1.575369225650771,-0.5108049345020538,437.4298526648289,826.8160474149189,2383.261911171188,3.0490452741772045,0.5004304051399231,0.16398575784838967,8.805095487287375,0.8001586198806763,0.09085648203986255,20.483329790626346,0.9500303864479065,0.04637917807849495,10.495752001494607,0.299154,0.044662107
u,a452055c-Audio_SP11,223,223,0.3,-2.023553602240106,-1.7771971032559,-0.7294949655434078,-0.9722739660183541,-1.575369225650771,0.24414350654019756,380.31357547910096,826.8160474149189,2738.0194931308215,2.589733966849228,0.5003963708877563,0.19307002433470788,8.922366459371114,0.800197422504425,0.089662311410642,22.349892762959186,0.9500271081924438,0.04250579678728702,2.3063291176468597,0.050586652,0.070522904
u,d4c363bf-Audio_SP13,148,148,0.3,-1.9599565099579057,-1.5917961071029114,-0.668076449448065,-0.5697904114147452,-1.3823968706477945,-0.2591554541546368,437.4298526648289,921.5923537816649,2501.514438491066,2.4822355757724677,0.5001017451286316,0.20143132460117158,9.010319688433919,0.8000221252441406,0.0887870827743125,21.822173388582364,0.9500570893287659,0.04353370230744532,3.8992598217843093,0.082578756,0.056314502
u,061ea7d0-Audio_SP16,137,137,0.3,-1.9924137563815039,-1.8951019745307756,-0.6671951389251227,-0.3685486341129409,-1.3823968706477945,-0.5108049345020538,465.9879912576929,921.5923537816649,2383.261911171188,2.716777519939945,0.5006828904151917,0.18404156995934384,9.059182593468808,0.8000978827476501,0.08830818804521699,20.30742333250074,0.9500214457511902,0.04678092264317873,2.1206500785142737,0.10022631,0.06937333
u,0f786745-Audio_SP20,222,222,0.3,-2.0187999964591774,-1.5853813081313999,-0.7390442889619885,-0.7710321887165499,-1.575369225650771,-0.2591554541546368,408.8717140719649,826.8160474149189,2501.514438491066,2.41382750872362,0.5007208585739136,0.2071399046505975,9.293724537636287,0.8001018166542053,0.08607959023965946,24.783265433696762,0.9500075578689575,0.03833231752859835,2.892683978065553,0.04963108,0.050294995
u,2e25304d-Audio_SP12,66,66,0.3,-1.9753963623778068,-1.830330300648241,-0.8528128500048368,-0.16730685681113622,-1.3823968706477945,0.24414350654019756,494.5461298505569,921.5923537816649,2738.0194931308215,2.85359365403764,0.5004292130470276,0.17521765907088213,9.362132604685133,0.8002177476882935,0.08545061619824233,19.91652009222161,0.9500346183776855,0.04769909580594966,7.378298660268555,0.32457134,0.082884625
u,2988c6fc-Audio_SP13,91,91,0.3,-2.0245309155593625,-1.8359397833330235,-0.8939125194310693,-0.7710321887165499,-1.575369225650771,0.495792986887615,408.8717140719649,826.8160474149189,2856.2720204506995,2.8242759110167053,0.500767707824707,0.1770365275041439,9.38167776669909,0.8001218438148499,0.08527259408116265,20.825370125870585,0.9500554203987122,0.045617436533329614,3.4985840004982025,0.16160575,0.0690388
u,5278b5b9-Audio_SP15,98,98,0.3,-2.0556966179554084,-1.883889366115576,-0.990690548026151,-1.1735157433201586,-1.189424515644818,-0.0075059738072194016,351.75543688623696,1016.3686601484109,2619.766965810944,3.12722592223303,0.5006633400917053,0.15988611390217997,9.528266481803763,0.8000884652137756,0.08396070801837553,20.336741075521672,0.9500141143798828,0.04671348258170371,3.694035620637767,0.13057181,0.07322221
u,49ae7020-Audio_SP17,87,87,0.3,-2.0744336121955924,-1.8320507137822224,-1.057971966533072,0.03393492049066804,-1.3823968706477945,0.24414350654019756,523.1042684434209,921.5923537816649,2738.0194931308215,3.1858614082748993,0.500321090221405,0.1569434246892564,9.586901967845632,0.8001291751861572,0.08344718686841605,20.46378462861239,0.9500226378440857,0.04642347528773897,3.303132380358638,0.10882024,0.09330013
u,e90f8e4d-Audio_SP22,132,132,0.3,-2.0671173671393825,-1.7946793737363784,-1.0182805402437154,-0.7710321887165499,-1.7683415806537475,-0.0075059738072194016,408.8717140719649,732.0397410481728,2619.766965810944,2.941546883100444,0.5006272196769714,0.16997859285281589,9.616219710866568,0.8000342845916748,0.0831927747133294,22.740796003238316,0.9500451683998108,0.041775142781489215,7.798519643568619,0.2084931,0.04742171
u,1c403477-Audio_SP13,132,132,0.3,-2.1782076169440145,-1.9565414602233648,-1.1314878802925064,-0.7710321887165499,-1.7683415806537475,-1.0141038951968881,408.8717140719649,732.0397410481728,2146.7568565314323,3.3324501233795725,0.5002676844596863,0.15003975498151786,10.04621327517361,0.8000860810279846,0.07963199447268106,22.17398630483358,0.9500431418418884,0.04284299570406584,1.827472648304927,0.024540057,0.06239696
u,514fc6b6-Audio_SP19,201,201,0.3,-2.2165900058619723,-1.8915992647817568,-1.1317978215641666,-0.16730685681113622,-1.575369225650771,0.9990919475824489,494.5461298505569,826.8160474149189,3092.7770750904556,3.2640420563307253,0.5007392764091492,0.15318430074460354,10.114621342222456,0.8001469969749451,0.07909342059702043,24.8125831767177,0.9500377774238586,0.03828702530623293,10.04621327517361,0.39842874,0.16954605
u,1d46eb6e-Audio_SP18,267,267,0.3,-2.3225802948515573,-2.1521920793724147,-1.0367779617385624,-0.7710321887165499,-1.575369225650771,0.24414350654019756,408.8717140719649,826.8160474149189,2738.0194931308215,3.4692662574772677,0.5002564191818237,0.14412269422168333,10.798702012710931,0.8000620603561401,0.07408297766327253,23.893960562061746,0.9500294923782349,0.039759000921278286,3.2933597993516597,0.00363377,0.045811534
u,5586979c-Audio_SP18,113,113,0.3,-2.1929127239642305,-1.9937754278166606,-1.000029706647506,-0.5697904114147452,-1.3823968706477945,-0.2591554541546368,437.4298526648289,921.5923537816649,2501.514438491066,3.2640420563307253,0.5000321269035339,0.15318430074460354,11.013698794864453,0.8000717759132385,0.07263681483399835,24.09918476320829,0.9500260949134827,0.039420420621462046,2.589733966849228,0.062301174,0.04040683
u,9a0c18cb-Audio_SP14,106,106,0.3,-2.1854956326119184,-1.9522214847861146,-1.0715698524703405,-0.9722739660183541,-1.7683415806537475,-0.7624544148494712,380.31357547910096,732.0397410481728,2265.00938385131,3.3813130284144637,0.5007290840148926,0.1478715504297618,11.082106861913301,0.8000798225402832,0.07218843943378848,24.31418154536181,0.9500384330749512,0.03907184777030764,5.423782458872911,0.057718128,0.05311339
u,dbeec025-Audio_SP13,150,150,0.3,-2.428359935383664,-2.2594307021761026,-1.49104811342083,-0.16730685681113622,-1.3823968706477945,0.495792986887615,494.5461298505569,921.5923537816649,2856.2720204506995,4.329253386091351,0.5001446008682251,0.11549335541466722,11.375284292122647,0.8000613451004028,0.07032791264425785,23.190334729559314,0.9500144124031067,0.040965342289306955,1.6027032851444278,0.026027177,0.055888698
u,7aee4437-Audio_SP12,113,113,0.3,-2.271237973652542,-2.0761435968771673,-1.1648624980601507,-0.3685486341129409,-0.9964521606418417,0.24414350654019756,465.9879912576929,1111.1449665151567,2738.0194931308215,3.850396916749418,0.5000312328338623,0.12985674225557764,11.433919778164515,0.8000368475914001,0.06996725668197962,23.88418798105477,0.9500300288200378,0.03977526892492856,2.677687195912032,0.09950522,0.06784839
u,7c3c98d2-Audio_SP13,141,141,0.3,-2.3049732246847765,-2.051823351167983,-1.1533287705405633,-0.9722739660183541,-0.8034798056388652,0.7474424672350315,380.31357547910096,1205.921272881903,2974.5245477705776,3.4497210954633113,0.5006569623947144,0.14493925339574387,11.47301010219243,0.8000795841217041,0.0697288673917514,25.594389657275954,0.9500176310539246,0.03711750945113609,10.984381051843519,0.38597643,0.16056538
u,12c532f8-Audio_SP15,154,154,0.3,-2.3465362892641597,-2.095357322506614,-1.2986121205140602,-0.5697904114147452,-1.575369225650771,-0.2591554541546368,437.4298526648289,826.8160474149189,2501.514438491066,3.7331259446656797,0.5004542469978333,0.1339360116458052,11.600053655283146,0.8001320362091064,0.06896519824592767,26.757326797106362,0.9500142931938171,0.03550429410245632,2.1304226595212516,0.008220224,0.029893884
u,30a90cb2-Audio_SP21,104,104,0.3,-2.2690556289200816,-2.2036569659594853,-1.3467412147651743,-1.1735157433201586,-2.3472586456626767,-2.775650257628808,351.75543688623696,447.71082194793485,1318.9891652922868,4.505159844216959,0.500469446182251,0.11098385346789064,11.62937139830408,0.8000923991203308,0.0687913364016102,22.55511696410573,0.950039803981781,0.042119045603347234,5.228330838733347,0.20678535,0.541362
u,713a2f9b-Audio_SP16,171,171,0.3,-2.3672828800800345,-2.126124592216674,-1.3008859940811872,-0.9722739660183541,-1.3823968706477945,-0.0075059738072194016,380.31357547910096,921.5923537816649,2619.766965810944,3.850396916749418,0.5001385807991028,0.12985674225557764,11.658689141325015,0.8000394105911255,0.06861834896723902,25.320757389080566,0.9500014781951904,0.03751862495273076,3.654945296609854,0.017792642,0.035024993
u,7e277fda-Audio_SP28,178,178,0.3,-2.3999057248072813,-2.1799165908371836,-1.2707292746962802,-0.5697904114147452,-1.3823968706477945,-0.7624544148494712,437.4298526648289,921.5923537816649,2265.00938385131,3.8015340117145273,0.5000525116920471,0.13152585205320716,11.90300366649947,0.8000491261482239,0.06720992636938927,28.682525255481075,0.9500060081481934,0.03312121201108191,8.443509990029181,0.033463642,0.03800761
u,42d56bbf-Audio_SP23,695,695,0.3,-2.4622468171025056,-2.175026910073174,-1.0858503711966572,-1.1735157433201586,-1.7683415806537475,-0.7624544148494712,351.75543688623696,732.0397410481728,2265.00938385131,3.752671106679636,0.5004031658172607,0.13323842825181662,11.922548828513428,0.8001198768615723,0.06709974616222635,30.812947915002326,0.950035035610199,0.03083119481526337,6.596492179710298,0.22923873,0.06498436
u,51a17262-Audio_SP18,108,108,0.3,-2.365157846762877,-2.3597815184376385,-1.162020391230319,-0.5697904114147452,-1.3823968706477945,0.495792986887615,437.4298526648289,921.5923537816649,2856.2720204506995,4.778792112412349,0.5003684759140015,0.1046289497928376,12.714127890078663,0.800035834312439,0.06292212937580026,25.01780737786424,0.9500398635864258,0.03797295205176774,3.3226775423725945,0.09413585,0.053381238
u,f061152e-Audio_SP12,110,110,0.3,-2.4579207375449426,-2.423417745792861,-1.5516943497319233,-0.3685486341129409,-1.575369225650771,-2.0207018165865565,465.9879912576929,826.8160474149189,1673.7467472519206,5.335829229810107,0.5000879168510437,0.09370614734193697,13.212529521434552,0.8001212477684021,0.06054858751325158,24.80281059571072,0.9500195384025574,0.03830211081659787,9.332814861664199,0.2955689,0.1726009
u,63239054-Audio_SP15,96,96,0.3,-2.3575200869725226,-2.2010551987719817,-1.1717622679856032,-0.5697904114147452,-1.3823968706477945,-0.0075059738072194016,437.4298526648289,921.5923537816649,2619.766965810944,4.0263033748750265,0.5003827214241028,0.12418338943858637,13.554569856678789,0.8001207709312439,0.0590206851607182,27.851855869887924,0.950007438659668,0.034109037632465054,3.224951732302812,0.023073323,0.03541935
u,a1a056ce-Audio_SP11,40,40,0.3,-2.2126590052322834,-2.2039899222453974,-1.4910399724270242,-0.16730685681113622,-1.3823968706477945,1.5023909082772828,494.5461298505569,921.5923537816649,3329.282129730211,5.179467933698456,0.5004516839981079,0.09653501216735394,13.652295666748572,0.8002001643180847,0.058598203520340834,25.985292897555084,0.9500117301940918,0.03655914150151388,4.641975978314654,0.13912357,0.19588484
u,5819ce7a-Audio_SP11,144,144,0.3,-2.3672134328422993,-2.1236409250148642,-1.1314312436855727,-0.3685486341129409,-1.3823968706477945,-0.5108049345020538,465.9879912576929,921.5923537816649,2383.261911171188,3.7428985256726577,0.5001537203788757,0.13358630926552895,13.818429543867202,0.8000494241714478,0.05789369895185017,31.663162462609428,0.9500223398208618,0.030003320139668336,8.111242235791922,0.038253937,0.043609127
u,5a932187-audio_SP16,211,211,0.3,-2.614618010867849,-2.4888575514027016,-1.6811041857491285,-0.5697904114147452,-0.41753509563291225,-0.0075059738072194016,437.4298526648289,1395.473885615395,2619.766965810944,5.638779241026432,0.5004583597183228,0.08867167495441523,13.98456342098583,0.80000901222229,0.057205933136209745,27.138457456378514,0.9500092267990112,0.03500567419968506,5.589916335991541,0.17310601,0.07182395
u,919b9bc1-Audio_SP14,112,112,0.3,-2.5468049530282637,-2.447742259081312,-1.506253820535618,-0.5697904114147452,-1.575369225650771,0.24414350654019756,437.4298526648289,826.8160474149189,2738.0194931308215,5.130605028663565,0.5004786252975464,0.09745439323561444,14.385239242271938,0.8000081777572632,0.05561256135727999,29.161381724823006,0.9500096440315247,0.032577331518942834,3.664717877616832,0.019429393,0.029567389
u,34ad326e-Audio_SP7,59,59,0.3,-2.552757786401217,-2.62431379608559,-1.5494388160770458,-1.374757520621963,-1.7683415806537475,-1.2657533755443051,323.197298293373,732.0397410481728,2028.5043292115542,7.104666392073165,0.5001361966133118,0.07037628122241758,17.66882646061662,0.8000786304473877,0.045277483582918214,32.46451410518164,0.9500390291213989,0.029262720425203316,13.124576292371747,0.21613143,0.10386624
