audio,half,vowel_raw,vowel_norm,f1,f2,token_time
375a28cd-Audio_SP16,H1,o,o,436.431846535906,636.7711937079938,933.68275
375a28cd-Audio_SP16,H1,o,o,501.99224883908937,913.5210393016642,935.02875
375a28cd-Audio_SP16,H1,o,o,476.2272510447367,876.3637826751626,936.00275
375a28cd-Audio_SP16,H1,o,o,502.52512048496845,916.2295301945794,937.08575
375a28cd-Audio_SP16,H1,o,o,497.4515066272582,975.4848201219236,948.40775
375a28cd-Audio_SP16,H1,o,o,494.5185709857495,927.7682487766924,948.99075
375a28cd-Audio_SP16,H1,o,o,458.97423557889095,857.0147436084807,950.02775
375a28cd-Audio_SP16,H1,o,o,443.21681053608745,1018.294548953544,950.48375
375a28cd-Audio_SP16,H1,o,o,482.6852752436192,1040.9268378450847,951.68575
375a28cd-Audio_SP16,H1,o,o,555.4217340975741,997.072878895764,964.13575
375a28cd-Audio_SP16,H1,o,o,415.8374373974277,451.2327025414216,965.11575
375a28cd-Audio_SP16,H1,o,o,451.3224144206622,961.3726826286191,966.45775
375a28cd-Audio_SP16,H1,o,o,485.4411530655582,896.3702815241035,968.23075
375a28cd-Audio_SP16,H1,o,o,429.9589876528581,853.5038181220095,970.76375
375a28cd-Audio_SP16,H1,o,o,433.0320470500032,1103.9473587332195,971.13775
375a28cd-Audio_SP16,H1,o,o,450.65005573085074,1049.8764198652248,971.31775
375a28cd-Audio_SP16,H1,o,o,551.0821247379203,915.0327227173564,975.35575
375a28cd-Audio_SP16,H1,o,o,558.3353565761225,959.2076258374824,982.37375
375a28cd-Audio_SP16,H1,o,o,501.5009899988645,942.9198663856928,983.43275
375a28cd-Audio_SP16,H1,o,o,462.0817764014675,964.1170045001694,989.91375
375a28cd-Audio_SP16,H1,o,o,491.5327873062408,1143.1163404513584,1005.45575
375a28cd-Audio_SP16,H1,o,o,510.9255086460356,835.2792010831838,1009.14075
375a28cd-Audio_SP16,H1,o,o,446.3597768439404,1047.7796274888706,1009.56875
375a28cd-Audio_SP16,H1,o,o,486.6814199338799,958.0146439793464,1009.87775
375a28cd-Audio_SP16,H1,o,o,461.8375248365796,830.2847320691812,1010.71375
375a28cd-Audio_SP16,H1,o,o,439.6029957218026,1096.9851710110956,1012.48775
375a28cd-Audio_SP16,H1,o,o,484.0323791472201,977.1592528332208,1014.30075
375a28cd-Audio_SP16,H1,o,o,460.7325955431252,1068.1181492396292,1030.1337499999995
375a28cd-Audio_SP16,H1,o,o,461.808849136289,1208.556920232258,1030.53075
375a28cd-Audio_SP16,H1,o,o,537.4112622295888,1167.4180409544902,1038.07275
